Sample in Buffer,Sample in Window,TRIGGER,pcie/design_1_i/myip_0_slv_reg0[31:0],pcie/design_1_i/myip_0_slv_reg1[31:0],pcie/design_1_i/to_slv_reg2_0_1[31:0],pcie/design_1_i/to_slv_reg3_0_1[31:0]
622,622,0,00050005,00000001,00010001,00000050
623,623,0,00050005,00000001,00010001,00000050
624,624,0,00050005,00000001,00010001,00000050
625,625,0,00050005,00000001,00010001,00000050
626,626,0,00050005,00000001,00010001,00000050
627,627,0,00050005,00000001,00010001,00000050
628,628,0,00050005,00000001,00010001,00000050
629,629,0,00050005,00000001,00010001,00000050
630,630,0,00050005,00000001,00010001,00000050
631,631,0,00050005,00000001,00010001,00000050
632,632,0,00050005,00000001,00010001,00000050
633,633,0,00050005,00000001,00010001,00000050
634,634,0,00050005,00000001,00010001,00000050
635,635,0,00050005,00000001,00010001,00000050
636,636,0,00050005,00000001,00010001,00000050
637,637,0,00050005,00000001,00010001,00000050
638,638,0,00050005,00000001,00010001,00000050
639,639,0,00050005,00000001,00010001,00000050
640,640,0,00050005,00000001,00010001,00000050
641,641,0,00050005,00000001,00010001,00000050
642,642,0,00050005,00000001,00010001,00000050
643,643,0,00050005,00000001,00010001,00000050
644,644,0,00050005,00000001,00010001,00000050
645,645,0,00050005,00000001,00010001,00000050
646,646,0,00050005,00000001,00010001,00000050
647,647,0,00050005,00000001,00010001,00000050
648,648,0,00050005,00000001,00010001,00000050
649,649,0,00050005,00000001,00010001,00000050
650,650,0,00050005,00000001,00010001,00000050
651,651,0,00050005,00000001,00010001,00000050
652,652,0,00050005,00000001,00010001,00000050
653,653,0,00050005,00000001,00010001,00000050
654,654,0,00050005,00000001,00010001,00000050
655,655,0,00050005,00000001,00010001,00000050
656,656,0,00050005,00000001,00010001,00000050
657,657,0,00050005,00000001,00010001,00000050
658,658,0,00050005,00000001,00010001,00000050
659,659,0,00050005,00000001,00010001,00000050
660,660,0,00050005,00000001,00010001,00000050
661,661,0,00050005,00000001,00010001,00000050
662,662,0,00050005,00000001,00010001,00000050
663,663,0,00050005,00000001,00010001,00000050
664,664,0,00050005,00000001,00010001,00000050
665,665,0,00050005,00000001,00010001,00000050
666,666,0,00050005,00000001,00010001,00000050
667,667,0,00050005,00000001,00010001,00000050
668,668,0,00050005,00000001,00010001,00000050
669,669,0,00050005,00000001,00010001,00000050
670,670,0,00050005,00000001,00010001,00000050
671,671,0,00050005,00000001,00010001,00000050
672,672,0,00050005,00000001,00010001,00000050
673,673,0,00050005,00000001,00010001,00000050
674,674,0,00050005,00000001,00010001,00000050
675,675,0,00050005,00000001,00010001,00000050
676,676,0,00050005,00000001,00010001,00000050
677,677,0,00050005,00000001,00010001,00000050
678,678,0,00050005,00000001,00010001,00000050
679,679,0,00050005,00000001,00010001,00000050
680,680,0,00050005,00000001,00010001,00000050
681,681,0,00050005,00000001,00010001,00000050
682,682,0,00050005,00000001,00010001,00000050
683,683,0,00050005,00000001,00010001,00000050
684,684,0,00050005,00000001,00010001,00000050
685,685,0,00050005,00000001,00010001,00000050
686,686,0,00050005,00000001,00010001,00000050
687,687,0,00050005,00000001,00010001,00000050
688,688,0,00050005,00000001,00010001,00000050
689,689,0,00050005,00000001,00010001,00000050
690,690,0,00050005,00000001,00010001,00000050
691,691,0,00050005,00000001,00010001,00000050
692,692,0,00050005,00000001,00010001,00000050
693,693,0,00050005,00000001,00010001,00000050
694,694,0,00050005,00000001,00010001,00000050
695,695,0,00050005,00000001,00010001,00000050
696,696,0,00050005,00000001,00010001,00000050
697,697,0,00050005,00000001,00010001,00000050
698,698,0,00050005,00000001,00010001,00000050
699,699,0,00050005,00000001,00010001,00000050
700,700,0,00050005,00000001,00010001,00000050
701,701,0,00050005,00000001,00010001,00000050
702,702,0,00050005,00000001,00010001,00000050
703,703,0,00050005,00000001,00010001,00000050
704,704,0,00050005,00000001,00010001,00000050
705,705,0,00050005,00000001,00010001,00000050
706,706,0,00050005,00000001,00010001,00000050
707,707,0,00050005,00000001,00010001,00000050
708,708,0,00050005,00000001,00010001,00000050
709,709,0,00050005,00000001,00010001,00000050
710,710,0,00050005,00000001,00010001,00000050
711,711,0,00050005,00000001,00010001,00000050
712,712,0,00050005,00000001,00010001,00000050
713,713,0,00050005,00000001,00010001,00000050
714,714,0,00050005,00000001,00010001,00000050
715,715,0,00050005,00000001,00010001,00000050
716,716,0,00050005,00000001,00010001,00000050
717,717,0,00050005,00000001,00010001,00000050
718,718,0,00050005,00000001,00010001,00000050
719,719,0,00050005,00000001,00010001,00000050
720,720,0,00050005,00000001,00010001,00000050
721,721,0,00050005,00000001,00010001,00000050
722,722,0,00050005,00000001,00010001,00000050
723,723,0,00050005,00000001,00010001,00000050
724,724,0,00050005,00000001,00010001,00000050
725,725,0,00050005,00000001,00010001,00000050
726,726,0,00050005,00000001,00010001,00000050
727,727,0,00050005,00000001,00010001,00000050
728,728,0,00050005,00000001,00010001,00000050
729,729,0,00050005,00000001,00010001,00000050
730,730,0,00050005,00000001,00010001,00000050
731,731,0,00050005,00000001,00010001,00000050
732,732,0,00050005,00000001,00010001,00000050
733,733,0,00050005,00000001,00010001,00000050
734,734,0,00050005,00000001,00010001,00000050
735,735,0,00050005,00000001,00010001,00000050
736,736,0,00050005,00000001,00010001,00000050
737,737,0,00050005,00000001,00010001,00000050
738,738,0,00050005,00000001,00010001,00000050
739,739,0,00050005,00000001,00010001,00000050
740,740,0,00050005,00000001,00010001,00000050
741,741,0,00050005,00000001,00010001,00000050
742,742,0,00050005,00000001,00010001,00000050
743,743,0,00050005,00000001,00010001,00000050
744,744,0,00050005,00000001,00010001,00000050
745,745,0,00050005,00000001,00010001,00000050
746,746,0,00050005,00000001,00010001,00000050
747,747,0,00050005,00000001,00010001,00000050
748,748,0,00050005,00000001,00010001,00000050
749,749,0,00050005,00000001,00010001,00000050
750,750,0,00050005,00000001,00010001,00000050
751,751,0,00050005,00000001,00010001,00000050
752,752,0,00050005,00000001,00010001,00000050
753,753,0,00050005,00000001,00010001,00000050
754,754,0,00050005,00000001,00010001,00000050
755,755,0,00050005,00000001,00010001,00000050
756,756,0,00050005,00000001,00010001,00000050
757,757,0,00050005,00000001,00010001,00000050
758,758,0,00050005,00000001,00010001,00000050
759,759,0,00050005,00000001,00010001,00000050
760,760,0,00050005,00000001,00010001,00000050
761,761,0,00050005,00000001,00010001,00000050
762,762,0,00050005,00000001,00010001,00000050
763,763,0,00050005,00000001,00010001,00000050
764,764,0,00050005,00000001,00010001,00000050
765,765,0,00050005,00000001,00010001,00000050
766,766,0,00050005,00000001,00010001,00000050
767,767,0,00050005,00000001,00010001,00000050
768,768,0,00050005,00000001,00010001,00000050
769,769,0,00050005,00000001,00010001,00000050
770,770,0,00050005,00000001,00010001,00000050
771,771,0,00050005,00000001,00010001,00000050
772,772,0,00050005,00000001,00010001,00000050
773,773,0,00050005,00000001,00010001,00000050
774,774,0,00050005,00000001,00010001,00000050
775,775,0,00050005,00000001,00010001,00000050
776,776,0,00050005,00000001,00010001,00000050
777,777,0,00050005,00000001,00010001,00000050
778,778,0,00050005,00000001,00010001,00000050
779,779,0,00050005,00000001,00010001,00000050
780,780,0,00050005,00000001,00010001,00000050
781,781,0,00050005,00000001,00010001,00000050
782,782,0,00050005,00000001,00010001,00000050
783,783,0,00050005,00000001,00010001,00000050
784,784,0,00050005,00000001,00010001,00000050
785,785,0,00050005,00000001,00010001,00000050
786,786,0,00050005,00000001,00010001,00000050
787,787,0,00050005,00000001,00010001,00000050
788,788,0,00050005,00000001,00010001,00000050
789,789,0,00050005,00000001,00010001,00000050
790,790,0,00050005,00000001,00010001,00000050
791,791,0,00050005,00000001,00010001,00000050
792,792,0,00050005,00000001,00010001,00000050
793,793,0,00050005,00000001,00010001,00000050
794,794,0,00050005,00000001,00010001,00000050
795,795,0,00050005,00000001,00010001,00000050
796,796,0,00050005,00000001,00010001,00000050
797,797,0,00050005,00000001,00010001,00000050
798,798,0,00050005,00000001,00010001,00000050
799,799,0,00050005,00000001,00010001,00000050
800,800,0,00050005,00000001,00010001,00000050
801,801,0,00050005,00000001,00010001,00000050
802,802,0,00050005,00000001,00010001,00000050
803,803,0,00050005,00000001,00010001,00000050
804,804,0,00050005,00000001,00010001,00000050
805,805,0,00050005,00000001,00010001,00000050
806,806,0,00050005,00000001,00010001,00000050
807,807,0,00050005,00000001,00010001,00000050
808,808,0,00050005,00000001,00010001,00000050
809,809,0,00050005,00000001,00010001,00000050
810,810,0,00050005,00000001,00010001,00000050
811,811,0,00050005,00000001,00010001,00000050
812,812,0,00050005,00000001,00010001,00000050
813,813,0,00050005,00000001,00010001,00000050
814,814,0,00050005,00000001,00010001,00000050
815,815,0,00050005,00000001,00010001,00000050
816,816,0,00050005,00000001,00010001,00000050
817,817,0,00050005,00000001,00010001,00000050
818,818,0,00050005,00000001,00010001,00000050
819,819,0,00050005,00000001,00010001,00000050
820,820,0,00050005,00000001,00010001,00000050
821,821,0,00050005,00000001,00010001,00000050
822,822,0,00050005,00000001,00010001,00000050
823,823,0,00050005,00000001,00010001,00000050
824,824,0,00050005,00000001,00010001,00000050
825,825,0,00050005,00000001,00010001,00000050
826,826,0,00050005,00000001,00010001,00000050
827,827,0,00050005,00000001,00010001,00000050
828,828,0,00050005,00000001,00010001,00000050
829,829,0,00050005,00000001,00010001,00000050
830,830,0,00050005,00000001,00010001,00000050
831,831,0,00050005,00000001,00010001,00000050
832,832,0,00050005,00000001,00010001,00000050
833,833,0,00050005,00000001,00010001,00000050
834,834,0,00050005,00000001,00010001,00000050
835,835,0,00050005,00000001,00010001,00000050
836,836,0,00050005,00000001,00010001,00000050
837,837,0,00050005,00000001,00010001,00000050
838,838,0,00050005,00000001,00010001,00000050
839,839,0,00050005,00000001,00010001,00000050
840,840,0,00050005,00000001,00010001,00000050
841,841,0,00050005,00000001,00010001,00000050
842,842,0,00050005,00000001,00010001,00000050
843,843,0,00050005,00000001,00010001,00000050
844,844,0,00050005,00000001,00010001,00000050
845,845,0,00050005,00000001,00010001,00000050
846,846,0,00050005,00000001,00010001,00000050
847,847,0,00050005,00000001,00010001,00000050
848,848,0,00050005,00000001,00010001,00000050
849,849,0,00050005,00000001,00010001,00000050
850,850,0,00050005,00000001,00010001,00000050
851,851,0,00050005,00000001,00010001,00000050
852,852,0,00050005,00000001,00010001,00000050
853,853,0,00050005,00000001,00010001,00000050
854,854,0,00050005,00000001,00010001,00000050
855,855,0,00050005,00000001,00010001,00000050
856,856,0,00050005,00000001,00010001,00000050
857,857,0,00050005,00000001,00010001,00000050
858,858,0,00050005,00000001,00010001,00000050
859,859,0,00050005,00000001,00010001,00000050
860,860,0,00050005,00000001,00010001,00000050
861,861,0,00050005,00000001,00010001,00000050
862,862,0,00050005,00000001,00010001,00000050
863,863,0,00050005,00000001,00010001,00000050
864,864,0,00050005,00000001,00010001,00000050
865,865,0,00050005,00000001,00010001,00000050
866,866,0,00050005,00000001,00010001,00000050
867,867,0,00050005,00000001,00010001,00000050
868,868,0,00050005,00000001,00010001,00000050
869,869,0,00050005,00000001,00010001,00000050
870,870,0,00050005,00000001,00010001,00000050
871,871,0,00050005,00000001,00010001,00000050
872,872,0,00050005,00000001,00010001,00000050
873,873,0,00050005,00000001,00010001,00000050
874,874,0,00050005,00000001,00010001,00000050
875,875,0,00050005,00000001,00010001,00000050
876,876,0,00050005,00000001,00010001,00000050
877,877,0,00050005,00000001,00010001,00000050
878,878,0,00050005,00000001,00010001,00000050
879,879,0,00050005,00000001,00010001,00000050
880,880,0,00050005,00000001,00010001,00000050
881,881,0,00050005,00000001,00010001,00000050
882,882,0,00050005,00000001,00010001,00000050
883,883,0,00050005,00000001,00010001,00000050
884,884,0,00050005,00000001,00010001,00000050
885,885,0,00050005,00000001,00010001,00000050
886,886,0,00050005,00000001,00010001,00000050
887,887,0,00050005,00000001,00010001,00000050
888,888,0,00050005,00000001,00010001,00000050
889,889,0,00050005,00000001,00010001,00000050
890,890,0,00050005,00000001,00010001,00000050
891,891,0,00050005,00000001,00010001,00000050
892,892,0,00050005,00000001,00010001,00000050
893,893,0,00050005,00000001,00010001,00000050
894,894,0,00050005,00000001,00010001,00000050
895,895,0,00050005,00000001,00010001,00000050
896,896,0,00050005,00000001,00010001,00000050
897,897,0,00050005,00000001,00010001,00000050
898,898,0,00050005,00000001,00010001,00000050
899,899,0,00050005,00000001,00010001,00000050
900,900,0,00050005,00000001,00010001,00000050
901,901,0,00050005,00000001,00010001,00000050
902,902,0,00050005,00000001,00010001,00000050
903,903,0,00050005,00000001,00010001,00000050
904,904,0,00050005,00000001,00010001,00000050
905,905,0,00050005,00000001,00010001,00000050
906,906,0,00050005,00000001,00010001,00000050
907,907,0,00050005,00000001,00010001,00000050
908,908,0,00050005,00000001,00010001,00000050
909,909,0,00050005,00000001,00010001,00000050
910,910,0,00050005,00000001,00010001,00000050
911,911,0,00050005,00000001,00010001,00000050
912,912,0,00050005,00000001,00010001,00000050
913,913,0,00050005,00000001,00010001,00000050
914,914,0,00050005,00000001,00010001,00000050
915,915,0,00050005,00000001,00010001,00000050
916,916,0,00050005,00000001,00010001,00000050
917,917,0,00050005,00000001,00010001,00000050
918,918,0,00050005,00000001,00010001,00000050
919,919,0,00050005,00000001,00010001,00000050
920,920,0,00050005,00000001,00010001,00000050
921,921,0,00050005,00000001,00010001,00000050
922,922,0,00050005,00000001,00010001,00000050
923,923,0,00050005,00000001,00010001,00000050
924,924,0,00050005,00000001,00010001,00000050
925,925,0,00050005,00000001,00010001,00000050
926,926,0,00050005,00000001,00010001,00000050
927,927,0,00050005,00000001,00010001,00000050
928,928,0,00050005,00000001,00010001,00000050
929,929,0,00050005,00000001,00010001,00000050
930,930,0,00050005,00000001,00010001,00000050
931,931,0,00050005,00000001,00010001,00000050
932,932,0,00050005,00000001,00010001,00000050
933,933,0,00050005,00000001,00010001,00000050
934,934,0,00050005,00000001,00010001,00000050
935,935,0,00050005,00000001,00010001,00000050
936,936,0,00050005,00000001,00010001,00000050
937,937,0,00050005,00000001,00010001,00000050
938,938,0,00050005,00000001,00010001,00000050
939,939,0,00050005,00000001,00010001,00000050
940,940,0,00050005,00000001,00010001,00000050
941,941,0,00050005,00000001,00010001,00000050
942,942,0,00050005,00000001,00010001,00000050
943,943,0,00050005,00000001,00010001,00000050
944,944,0,00050005,00000001,00010001,00000050
945,945,0,00050005,00000001,00010001,00000050
946,946,0,00050005,00000001,00010001,00000050
947,947,0,00050005,00000001,00010001,00000050
948,948,0,00050005,00000001,00010001,00000050
949,949,0,00050005,00000001,00010001,00000050
950,950,0,00050005,00000001,00010001,00000050
951,951,0,00050005,00000001,00010001,00000050
952,952,0,00050005,00000001,00010001,00000050
953,953,0,00050005,00000001,00010001,00000050
954,954,0,00050005,00000001,00010001,00000050
955,955,0,00050005,00000001,00010001,00000050
956,956,0,00050005,00000001,00010001,00000050
957,957,0,00050005,00000001,00010001,00000050
958,958,0,00050005,00000001,00010001,00000050
959,959,0,00050005,00000001,00010001,00000050
960,960,0,00050005,00000001,00010001,00000050
961,961,0,00050005,00000001,00010001,00000050
962,962,0,00050005,00000001,00010001,00000050
963,963,0,00050005,00000001,00010001,00000050
964,964,0,00050005,00000001,00010001,00000050
965,965,0,00050005,00000001,00010001,00000050
966,966,0,00050005,00000001,00010001,00000050
967,967,0,00050005,00000001,00010001,00000050
968,968,0,00050005,00000001,00010001,00000050
969,969,0,00050005,00000001,00010001,00000050
970,970,0,00050005,00000001,00010001,00000050
971,971,0,00050005,00000001,00010001,00000050
972,972,0,00050005,00000001,00010001,00000050
973,973,0,00050005,00000001,00010001,00000050
974,974,0,00050005,00000001,00010001,00000050
975,975,0,00050005,00000001,00010001,00000050
976,976,0,00050005,00000001,00010001,00000050
977,977,0,00050005,00000001,00010001,00000050
978,978,0,00050005,00000001,00010001,00000050
979,979,0,00050005,00000001,00010001,00000050
980,980,0,00050005,00000001,00010001,00000050
981,981,0,00050005,00000001,00010001,00000050
982,982,0,00050005,00000001,00010001,00000050
983,983,0,00050005,00000001,00010001,00000050
984,984,0,00050005,00000001,00010001,00000050
985,985,0,00050005,00000001,00010001,00000050
986,986,0,00050005,00000001,00010001,00000050
987,987,0,00050005,00000001,00010001,00000050
988,988,0,00050005,00000001,00010001,00000050
989,989,0,00050005,00000001,00010001,00000050
990,990,0,00050005,00000001,00010001,00000050
991,991,0,00050005,00000001,00010001,00000050
992,992,0,00050005,00000001,00010001,00000050
993,993,0,00050005,00000001,00010001,00000050
994,994,0,00050005,00000001,00010001,00000050
995,995,0,00050005,00000001,00010001,00000050
996,996,0,00050005,00000001,00010001,00000050
997,997,0,00050005,00000001,00010001,00000050
998,998,0,00050005,00000001,00010001,00000050
999,999,0,00050005,00000001,00010001,00000050
1000,1000,0,00050005,00000001,00010001,00000050
1001,1001,0,00050005,00000001,00010001,00000050
1002,1002,0,00050005,00000001,00010001,00000050
1003,1003,0,00050005,00000001,00010001,00000050
1004,1004,0,00050005,00000001,00010001,00000050
1005,1005,0,00050005,00000001,00010001,00000050
1006,1006,0,00050005,00000001,00010001,00000050
1007,1007,0,00050005,00000001,00010001,00000050
1008,1008,0,00050005,00000001,00010001,00000050
1009,1009,0,00050005,00000001,00010001,00000050
1010,1010,0,00050005,00000001,00010001,00000050
1011,1011,0,00050005,00000001,00010001,00000050
1012,1012,0,00050005,00000001,00010001,00000050
1013,1013,0,00050005,00000001,00010001,00000050
1014,1014,0,00050005,00000001,00010001,00000050
1015,1015,0,00050005,00000001,00010001,00000050
1016,1016,0,00050005,00000001,00010001,00000050
1017,1017,0,00050005,00000001,00010001,00000050
1018,1018,0,00050005,00000001,00010001,00000050
1019,1019,0,00050005,00000001,00010001,00000050
1020,1020,0,00050005,00000001,00010001,00000050
1021,1021,0,00050005,00000001,00010001,00000050
1022,1022,0,00050005,00000001,00010001,00000050
1023,1023,0,00050005,00000001,00010001,00000050
